order_id,order_date,region,category,sales_channel,quantity,unit_price,gross_sales,discount,net_sales,category_value,error_code,is_valid,gross_sales_fixed,net_sales_fixed,diff_gross
5608,2023-12-20,North,Sports,Marketplace,3.0,561.85,1685.5500000000002,0.03,1634.9835,VALID,NONE,True,1685.5500000000002,1634.9835,0.0
5611,2024-03-14,East,Electronics,Online,5.0,621.97,3109.8500000000004,0.35,2021.4025000000004,VALID,NONE,True,3109.8500000000004,2021.4025000000004,0.0
5612,2024-10-26,West,Sports,Marketplace,3.0,221.74,665.22,0.26,492.2628,VALID,NONE,True,665.22,492.2628,0.0
5613,2024-12-16,Central,Home,Marketplace,12.0,435.15,5221.799999999999,0.29,3707.477999999999,VALID,NONE,True,5221.799999999999,3707.477999999999,0.0
5614,2024-05-15,East,Home,Online,3.0,645.92,1937.76,0.12,1705.2288,VALID,NONE,True,1937.7599999999998,1705.2287999999999,-2.2737367544323206e-13
5615,2024-08-29,Central,Beauty,Store,11.0,99.39,1093.29,0.3,765.3029999999999,VALID,NONE,True,1093.29,765.3029999999999,0.0
5616,2023-12-30,South,Beauty,Online,9.0,372.11,3348.99,0.08,3081.0708000000004,VALID,NONE,True,3348.9900000000002,3081.0708000000004,4.547473508864641e-13
5617,2024-09-03,Central,Beauty,Online,5.0,457.2,2286.0,0.1,2057.4,VALID,NONE,True,2286.0,2057.4,0.0
5619,2024-01-01,Central,Beauty,Online,1.0,35.22,35.22,0.23,27.1194,VALID,NONE,True,35.22,27.1194,0.0
5620,2024-09-06,South,Electronics,Online,1.0,443.24,443.24,0.03,429.9428,VALID,NONE,True,443.24,429.9428,0.0
5621,2023-04-16,West,Sports,Marketplace,13.0,191.05,2483.65,0.02,2433.977,VALID,NONE,True,2483.65,2433.977,0.0
5623,2024-11-09,East,Home,Online,9.0,342.82,3085.38,0.28,2221.4736,VALID,NONE,True,3085.38,2221.4736,0.0
5625,2023-12-25,Central,Clothing,Store,3.0,133.13,399.39,0.22,311.5242,VALID,NONE,True,399.39,311.5242,0.0
5626,2024-03-18,Central,Home,Store,1.0,527.87,527.87,0.3,369.509,VALID,NONE,True,527.87,369.50899999999996,0.0
5627,2023-11-08,East,Clothing,Online,8.0,532.6,4260.8,0.25,3195.6000000000004,VALID,NONE,True,4260.8,3195.6000000000004,0.0
5629,2023-01-25,South,Beauty,Online,10.0,547.35,5473.5,0.07,5090.355,VALID,NONE,True,5473.5,5090.355,0.0
5630,2024-08-27,West,Electronics,Store,5.0,642.24,3211.2,0.16,2697.408,VALID,NONE,True,3211.2,2697.408,0.0
5632,2023-09-09,East,Beauty,Online,14.0,587.98,8231.720000000001,0.34,5432.9352,VALID,NONE,True,8231.720000000001,5432.9352,0.0
5634,2024-09-23,Central,Electronics,Store,3.0,550.79,1652.37,0.13,1437.5619,VALID,NONE,True,1652.37,1437.5619,0.0
5635,2024-05-15,Central,Beauty,Marketplace,4.0,169.14,676.56,0.23,520.9512,VALID,NONE,True,676.56,520.9512,0.0
5637,2024-06-16,South,Clothing,Online,2.0,66.27,132.54,0.24,100.7304,VALID,NONE,True,132.54,100.73039999999999,0.0
5640,2023-06-09,Central,Home,Marketplace,1.0,346.12,346.12,0.25,259.59000000000003,VALID,NONE,True,346.12,259.59000000000003,0.0
5641,2023-09-22,North,Clothing,Online,3.0,124.57,373.71,0.0,373.71,VALID,NONE,True,373.71,373.71,0.0
5643,2023-06-21,East,Home,Store,2.0,383.53,767.06,0.12,675.0128,VALID,NONE,True,767.06,675.0128,0.0
5645,2023-05-30,South,Sports,Marketplace,11.0,187.71,2064.81,0.12,1817.0328,VALID,NONE,True,2064.81,1817.0328,0.0
5648,2024-05-22,Central,Sports,Marketplace,12.0,569.32,6831.84,0.02,6695.2032,VALID,NONE,True,6831.84,6695.2032,0.0
5650,2023-05-06,East,Sports,Marketplace,14.0,18.47,258.58,0.11,230.1362,VALID,NONE,True,258.58,230.1362,0.0
5652,2023-08-07,North,Beauty,Online,12.0,35.87,430.44,0.21,340.0476,VALID,NONE,True,430.43999999999994,340.0476,-5.684341886080802e-14
5653,2024-05-15,Central,Clothing,Marketplace,10.0,367.12,3671.2,0.31,2533.128,VALID,NONE,True,3671.2,2533.1279999999997,0.0
5654,2023-08-21,North,Electronics,Marketplace,7.0,39.92,279.44,0.12,245.9072,VALID,NONE,True,279.44,245.9072,0.0
5655,2024-07-05,North,Beauty,Store,4.0,686.48,2745.92,0.23,2114.3584,VALID,NONE,True,2745.92,2114.3584,0.0
5656,2023-02-22,North,Electronics,Online,11.0,692.52,7617.719999999999,0.19,6170.3532,VALID,NONE,True,7617.719999999999,6170.3532,0.0
5658,2024-08-15,West,Sports,Online,1.0,247.58,247.58,0.11,220.3462,VALID,NONE,True,247.58,220.3462,0.0
5659,2024-11-25,Central,Home,Online,11.0,361.54,3976.94,0.14,3420.1684,VALID,NONE,True,3976.94,3420.1684,0.0
5660,2024-05-06,East,Sports,Marketplace,3.0,654.83,1964.49,0.01,1944.8451,VALID,NONE,True,1964.4900000000002,1944.8451000000002,2.2737367544323206e-13
5661,2023-04-20,East,Sports,Store,9.0,72.87,655.83,0.22,511.5474,VALID,NONE,True,655.83,511.54740000000004,0.0
5662,2024-10-06,East,Beauty,Online,13.0,371.59,4830.67,0.03,4685.7499,VALID,NONE,True,4830.67,4685.7499,0.0
5663,2024-07-19,North,Home,Marketplace,8.0,460.09,3680.72,0.21,2907.7688,VALID,NONE,True,3680.72,2907.7688,0.0
5664,2024-09-02,East,Clothing,Online,1.0,528.81,528.81,0.34,349.0145999999999,VALID,NONE,True,528.81,349.0145999999999,0.0
5665,2024-12-10,North,Beauty,Marketplace,10.0,310.05,3100.5,0.21,2449.395,VALID,NONE,True,3100.5,2449.395,0.0
5666,2024-06-23,Central,Sports,Online,12.0,477.03,5724.36,0.11,5094.6804,VALID,NONE,True,5724.36,5094.6804,0.0
5667,2024-03-11,West,Electronics,Store,13.0,540.16,7022.08,0.26,5196.339199999999,VALID,NONE,True,7022.08,5196.339199999999,0.0
5668,2023-08-07,Central,Clothing,Store,12.0,586.28,7035.36,0.26,5206.1664,VALID,NONE,True,7035.36,5206.1664,0.0
5669,2023-07-23,South,Beauty,Store,13.0,422.92,5497.96,0.33,3683.6332,VALID,NONE,True,5497.96,3683.6331999999998,0.0
5671,2024-01-08,South,Home,Marketplace,3.0,394.07,1182.21,0.09,1075.8111,VALID,NONE,True,1182.21,1075.8111000000001,0.0
5673,2023-12-12,West,Electronics,Store,10.0,357.08,3570.8,0.18,2928.056,VALID,NONE,True,3570.7999999999997,2928.056,-4.547473508864641e-13
5674,2024-07-29,North,Sports,Marketplace,7.0,132.76,929.32,0.01,920.0268,VALID,NONE,True,929.3199999999999,920.0268,-1.1368683772161603e-13
5675,2024-10-29,Central,Home,Online,10.0,321.22,3212.2000000000003,0.25,2409.15,VALID,NONE,True,3212.2000000000003,2409.15,0.0
5676,2023-10-23,Central,Clothing,Store,7.0,627.92,4395.44,0.23,3384.4888,VALID,NONE,True,4395.44,3384.4887999999996,0.0
5677,2023-01-13,North,Beauty,Store,13.0,370.25,4813.25,0.1,4331.925,VALID,NONE,True,4813.25,4331.925,0.0
5680,2023-05-18,North,Clothing,Store,6.0,418.15,2508.9,0.03,2433.633,VALID,NONE,True,2508.8999999999996,2433.6329999999994,-4.547473508864641e-13
5681,2023-11-23,Central,Clothing,Marketplace,4.0,26.35,105.4,0.11,93.806,VALID,NONE,True,105.4,93.80600000000001,0.0
5682,2024-09-22,West,Home,Online,6.0,153.73,922.38,0.14,793.2467999999999,VALID,NONE,True,922.3799999999999,793.2467999999999,-1.1368683772161603e-13
5683,2023-12-15,Central,Beauty,Store,13.0,515.04,6695.52,0.26,4954.6848,VALID,NONE,True,6695.5199999999995,4954.6848,-9.094947017729282e-13
5684,2023-01-29,Central,Electronics,Online,5.0,151.49,757.45,0.06,712.003,VALID,NONE,True,757.45,712.003,0.0
5685,2024-04-01,North,Beauty,Marketplace,6.0,159.98,959.88,0.09,873.4907999999999,VALID,NONE,True,959.8799999999999,873.4907999999999,-1.1368683772161603e-13
5687,2023-05-29,Central,Electronics,Online,9.0,651.81,5866.289999999999,0.01,5807.627099999999,VALID,NONE,True,5866.289999999999,5807.627099999999,0.0
5688,2024-02-10,Central,Electronics,Store,11.0,443.04,4873.4400000000005,0.33,3265.2048,VALID,NONE,True,4873.4400000000005,3265.2048,0.0
5689,2024-05-19,West,Sports,Online,7.0,115.93,811.51,0.12,714.1288,VALID,NONE,True,811.51,714.1288,0.0
5690,2024-09-15,West,Beauty,Store,14.0,634.33,8880.62,0.01,8791.8138,VALID,NONE,True,8880.62,8791.8138,0.0
5691,2024-08-19,South,Home,Online,14.0,280.05,3920.7,0.06,3685.458,VALID,NONE,True,3920.7000000000003,3685.458,4.547473508864641e-13
5692,2024-09-24,South,Clothing,Marketplace,8.0,558.35,4466.8,0.23,3439.436,VALID,NONE,True,4466.8,3439.436,0.0
5693,2023-05-12,South,Clothing,Marketplace,10.0,613.67,6136.7,0.16,5154.828,VALID,NONE,True,6136.7,5154.8279999999995,0.0
5696,2024-03-07,East,Beauty,Store,7.0,92.08,644.56,0.29,457.6376,VALID,NONE,True,644.56,457.63759999999996,0.0
5697,2024-12-04,West,Clothing,Marketplace,2.0,446.24,892.48,0.01,883.5552,VALID,NONE,True,892.48,883.5552,0.0
5701,2024-12-31,West,Beauty,Marketplace,3.0,335.29,1005.87,0.03,975.6939,VALID,NONE,True,1005.8700000000001,975.6939000000001,1.1368683772161603e-13
5702,2023-05-02,South,Beauty,Online,6.0,214.33,1285.98,0.05,1221.681,VALID,NONE,True,1285.98,1221.681,0.0
5703,2023-05-20,West,Beauty,Store,1.0,26.67,26.67,0.26,19.7358,VALID,NONE,True,26.67,19.7358,0.0
5704,2023-08-09,Central,Sports,Online,6.0,433.86,2603.16,0.1,2342.844,VALID,NONE,True,2603.16,2342.844,0.0
5706,2023-07-12,West,Electronics,Online,10.0,229.3,2293.0,0.12,2017.84,VALID,NONE,True,2293.0,2017.84,0.0
5707,2024-01-11,East,Clothing,Marketplace,3.0,132.03,396.09,0.05,376.2855,VALID,NONE,True,396.09000000000003,376.2855,5.684341886080802e-14
5708,2024-09-15,West,Home,Marketplace,8.0,513.05,4104.4,0.16,3447.6959999999995,VALID,NONE,True,4104.4,3447.6959999999995,0.0
5710,2023-03-17,Central,Electronics,Store,8.0,14.66,117.28,0.3,82.09599999999999,VALID,NONE,True,117.28,82.09599999999999,0.0
5711,2023-02-08,Central,Clothing,Online,5.0,91.7,458.5,0.23,353.045,VALID,NONE,True,458.5,353.045,0.0
5712,2023-04-22,North,Sports,Marketplace,11.0,428.8,4716.8,0.29,3348.928,VALID,NONE,True,4716.8,3348.928,0.0
5713,2024-05-05,East,Electronics,Store,6.0,507.64,3045.84,0.25,2284.38,VALID,NONE,True,3045.84,2284.38,0.0
5715,2023-11-04,North,Beauty,Online,2.0,692.15,1384.3,0.22,1079.754,VALID,NONE,True,1384.3,1079.754,0.0
5717,2024-06-21,Central,Electronics,Marketplace,13.0,193.96,2521.48,0.09,2294.5468,VALID,NONE,True,2521.48,2294.5468,0.0
5718,2023-12-16,West,Clothing,Online,11.0,383.08,4213.88,0.04,4045.3248,VALID,NONE,True,4213.88,4045.3248,0.0
5719,2023-06-02,East,Home,Marketplace,5.0,32.54,162.7,0.21,128.533,VALID,NONE,True,162.7,128.533,0.0
5720,2023-08-31,South,Clothing,Store,11.0,263.53,2898.83,0.3,2029.181,VALID,NONE,True,2898.83,2029.1809999999998,0.0
5722,2023-01-02,West,Beauty,Store,9.0,427.25,3845.25,0.13,3345.3675,VALID,NONE,True,3845.25,3345.3675,0.0
5724,2023-10-01,East,Home,Marketplace,10.0,673.35,6733.5,0.25,5050.125,VALID,NONE,True,6733.5,5050.125,0.0
5726,2023-12-07,East,Clothing,Marketplace,2.0,378.8,757.6,0.23,583.352,VALID,NONE,True,757.6,583.352,0.0
5732,2024-12-01,Central,Clothing,Online,9.0,513.05,4617.45,0.34,3047.517,VALID,NONE,True,4617.45,3047.5169999999994,0.0
5734,2024-02-14,South,Clothing,Marketplace,5.0,474.86,2374.3,0.23,1828.211,VALID,NONE,True,2374.3,1828.2110000000002,0.0
5737,2024-05-08,Central,Sports,Marketplace,8.0,649.96,5199.68,0.29,3691.7728,VALID,NONE,True,5199.68,3691.7728,0.0
5739,2023-08-25,Central,Sports,Marketplace,3.0,271.38,814.14,0.28,586.1808,VALID,NONE,True,814.14,586.1808,0.0
5740,2023-12-10,East,Clothing,Store,3.0,587.62,1762.86,0.33,1181.1162,VALID,NONE,True,1762.8600000000001,1181.1162,2.2737367544323206e-13
5741,2024-09-15,South,Clothing,Marketplace,6.0,120.96,725.76,0.07,674.9567999999999,VALID,NONE,True,725.76,674.9567999999999,0.0
5744,2024-02-04,West,Sports,Store,4.0,147.39,589.56,0.03,571.8731999999999,VALID,NONE,True,589.56,571.8731999999999,0.0
5745,2024-06-22,East,Electronics,Online,7.0,437.65,3063.55,0.18,2512.111,VALID,NONE,True,3063.5499999999997,2512.111,-4.547473508864641e-13
5747,2023-08-09,North,Home,Marketplace,4.0,678.06,2712.24,0.15,2305.4039999999995,VALID,NONE,True,2712.24,2305.4039999999995,0.0
5750,2023-02-17,South,Electronics,Online,12.0,37.88,454.56000000000006,0.11,404.55840000000006,VALID,NONE,True,454.56000000000006,404.55840000000006,0.0
5754,2023-04-10,South,Electronics,Online,7.0,505.92,3541.44,0.02,3470.6112,VALID,NONE,True,3541.44,3470.6112,0.0
5755,2023-11-04,Central,Sports,Marketplace,11.0,89.36,982.96,0.07,914.1528,VALID,NONE,True,982.96,914.1528,0.0
5757,2023-06-27,East,Electronics,Marketplace,4.0,390.75,1563.0,0.22,1219.14,VALID,NONE,True,1563.0,1219.14,0.0
5758,2023-03-06,South,Electronics,Store,3.0,225.48,676.4399999999999,0.1,608.7959999999999,VALID,NONE,True,676.4399999999999,608.7959999999999,0.0
5759,2024-08-17,West,Beauty,Online,7.0,549.37,3845.59,0.05,3653.3105,VALID,NONE,True,3845.59,3653.3105,0.0
5761,2023-01-31,West,Sports,Store,4.0,649.53,2598.12,0.1,2338.308,VALID,NONE,True,2598.12,2338.308,0.0
5763,2024-04-22,West,Electronics,Marketplace,1.0,232.89,232.89,0.17,193.2987,VALID,NONE,True,232.89,193.29869999999997,0.0
5764,2024-10-26,Central,Electronics,Store,5.0,90.44,452.2,0.16,379.848,VALID,NONE,True,452.2,379.84799999999996,0.0
5765,2023-07-27,North,Home,Store,11.0,85.86,944.46,0.2,755.5680000000001,VALID,NONE,True,944.46,755.5680000000001,0.0
5768,2024-09-16,North,Beauty,Store,1.0,116.13,116.13,0.33,77.80709999999999,VALID,NONE,True,116.13,77.80709999999999,0.0
5772,2024-04-07,South,Clothing,Online,12.0,175.53,2106.36,0.33,1411.2612,VALID,NONE,True,2106.36,1411.2612,0.0
5775,2024-04-30,South,Sports,Marketplace,9.0,79.1,711.9,0.13,619.353,VALID,NONE,True,711.9,619.353,0.0
5776,2023-11-26,North,Home,Marketplace,11.0,20.34,223.74,0.28,161.0928,VALID,NONE,True,223.74,161.0928,0.0
5777,2024-07-11,Central,Home,Store,3.0,310.25,930.75,0.23,716.6775,VALID,NONE,True,930.75,716.6775,0.0
5778,2024-06-24,Central,Beauty,Marketplace,12.0,435.53,5226.36,0.08,4808.2512,VALID,NONE,True,5226.36,4808.2512,0.0
5780,2023-06-05,South,Electronics,Store,13.0,508.11,6605.43,0.32,4491.6924,VALID,NONE,True,6605.43,4491.6924,0.0
5782,2024-01-27,East,Beauty,Marketplace,8.0,342.1,2736.8,0.16,2298.9120000000003,VALID,NONE,True,2736.8,2298.9120000000003,0.0
5784,2024-03-23,South,Clothing,Marketplace,4.0,298.81,1195.24,0.13,1039.8588,VALID,NONE,True,1195.24,1039.8588,0.0
5787,2024-07-23,Central,Home,Store,4.0,171.13,684.52,0.12,602.3776,VALID,NONE,True,684.52,602.3776,0.0
5788,2024-03-07,West,Sports,Marketplace,8.0,181.78,1454.24,0.23,1119.7648,VALID,NONE,True,1454.24,1119.7648,0.0
5793,2024-07-05,Central,Home,Store,2.0,276.23,552.46,0.25,414.345,VALID,NONE,True,552.46,414.345,0.0
5795,2023-06-13,South,Beauty,Store,6.0,184.86,1109.16,0.31,765.3204,VALID,NONE,True,1109.16,765.3204,0.0
5796,2023-04-06,South,Beauty,Marketplace,2.0,95.9,191.8,0.16,161.112,VALID,NONE,True,191.8,161.112,0.0
5797,2023-07-08,South,Sports,Marketplace,5.0,36.07,180.35,0.31,124.4415,VALID,NONE,True,180.35,124.44149999999999,0.0
5798,2024-08-23,North,Electronics,Online,10.0,307.05,3070.5,0.19,2487.105,VALID,NONE,True,3070.5,2487.105,0.0
5800,2024-10-02,Central,Beauty,Store,5.0,43.22,216.1,0.2,172.88,VALID,NONE,True,216.1,172.88,0.0
5801,2024-09-08,Central,Sports,Store,1.0,465.53,465.53,0.3,325.871,VALID,NONE,True,465.53,325.871,0.0
5803,2023-02-14,North,Home,Marketplace,13.0,312.78,4066.14,0.19,3293.5734,VALID,NONE,True,4066.1399999999994,3293.5733999999998,-4.547473508864641e-13
5804,2024-07-25,Central,Home,Marketplace,6.0,206.62,1239.72,0.06,1165.3368,VALID,NONE,True,1239.72,1165.3368,0.0
5805,2023-09-13,Central,Home,Online,13.0,407.97,5303.610000000001,0.07,4932.357300000001,VALID,NONE,True,5303.610000000001,4932.357300000001,0.0
5807,2023-03-02,South,Beauty,Online,12.0,41.12,493.44,0.3,345.408,VALID,NONE,True,493.43999999999994,345.40799999999996,-5.684341886080802e-14
5808,2024-04-11,East,Sports,Store,4.0,194.97,779.88,0.34,514.7207999999999,VALID,NONE,True,779.88,514.7207999999999,0.0
5811,2024-12-09,North,Beauty,Marketplace,1.0,424.24,424.24,0.06,398.7856,VALID,NONE,True,424.24,398.7856,0.0
5812,2023-11-30,North,Sports,Marketplace,3.0,315.64,946.92,0.12,833.2896,VALID,NONE,True,946.92,833.2896,0.0
5813,2024-10-31,North,Sports,Store,3.0,603.26,1809.78,0.06,1701.1932,VALID,NONE,True,1809.78,1701.1932,0.0
5814,2023-11-27,Central,Beauty,Marketplace,6.0,521.12,3126.7200000000003,0.03,3032.9184,VALID,NONE,True,3126.7200000000003,3032.9184,0.0
5815,2023-11-13,East,Electronics,Store,4.0,167.33,669.32,0.27,488.6036,VALID,NONE,True,669.32,488.60360000000003,0.0
5816,2023-11-03,North,Clothing,Store,10.0,160.41,1604.1,0.29,1138.9109999999998,VALID,NONE,True,1604.1,1138.9109999999998,0.0
5817,2023-03-08,East,Sports,Online,12.0,500.3,6003.6,0.23,4622.772,VALID,NONE,True,6003.6,4622.772,0.0
5818,2024-09-16,West,Clothing,Marketplace,2.0,409.35,818.7,0.24,622.212,VALID,NONE,True,818.7,622.212,0.0
5821,2024-08-27,East,Beauty,Marketplace,10.0,523.42,5234.2,0.27,3820.966,VALID,NONE,True,5234.2,3820.966,0.0
5823,2023-09-11,South,Beauty,Marketplace,5.0,424.48,2122.4,0.28,1528.128,VALID,NONE,True,2122.4,1528.128,0.0
5824,2023-01-28,Central,Sports,Marketplace,12.0,345.83,4149.96,0.29,2946.4716,VALID,NONE,True,4149.96,2946.4716,0.0
5825,2024-10-15,West,Electronics,Marketplace,4.0,614.99,2459.96,0.24,1869.5696,VALID,NONE,True,2459.96,1869.5696,0.0
5826,2024-09-14,South,Beauty,Store,10.0,275.53,2755.3,0.23,2121.581,VALID,NONE,True,2755.2999999999997,2121.5809999999997,-4.547473508864641e-13
5828,2023-03-26,West,Home,Online,2.0,296.16,592.32,0.17,491.6256,VALID,NONE,True,592.32,491.6256,0.0
5830,2024-07-08,South,Sports,Online,13.0,60.72,789.36,0.08,726.2112000000001,VALID,NONE,True,789.36,726.2112000000001,0.0
5832,2024-02-13,South,Clothing,Marketplace,12.0,28.32,339.84000000000003,0.26,251.4816,VALID,NONE,True,339.84000000000003,251.48160000000001,0.0
5833,2023-10-13,East,Clothing,Marketplace,12.0,411.08,4932.96,0.09,4488.9936,VALID,NONE,True,4932.96,4488.9936,0.0
5834,2023-03-05,East,Electronics,Store,7.0,530.65,3714.55,0.24,2823.058,VALID,NONE,True,3714.5499999999997,2823.058,-4.547473508864641e-13
5837,2024-01-29,West,Beauty,Store,6.0,668.17,4009.02,0.08,3688.2984,VALID,NONE,True,4009.0199999999995,3688.2983999999997,-4.547473508864641e-13
5842,2024-06-30,West,Beauty,Store,9.0,659.24,5933.16,0.03,5755.1652,VALID,NONE,True,5933.16,5755.1651999999995,0.0
5845,2024-08-29,Central,Beauty,Marketplace,1.0,125.65,125.65,0.34,82.92899999999999,VALID,NONE,True,125.65,82.92899999999999,0.0
5846,2024-02-25,East,Sports,Store,5.0,288.17,1440.85,0.04,1383.216,VALID,NONE,True,1440.8500000000001,1383.2160000000001,2.2737367544323206e-13
5847,2023-11-01,South,Home,Marketplace,6.0,654.71,3928.26,0.29,2789.0646,VALID,NONE,True,3928.26,2789.0646,0.0
5848,2023-02-11,North,Electronics,Marketplace,12.0,545.26,6543.12,0.14,5627.0832,VALID,NONE,True,6543.12,5627.0832,0.0
5850,2024-07-21,East,Beauty,Store,4.0,295.56,1182.24,0.12,1040.3712,VALID,NONE,True,1182.24,1040.3712,0.0
5853,2024-11-23,North,Sports,Marketplace,10.0,101.25,1012.5,0.06,951.75,VALID,NONE,True,1012.5,951.75,0.0
5856,2023-12-11,Central,Home,Store,12.0,132.35,1588.1999999999998,0.21,1254.678,VALID,NONE,True,1588.1999999999998,1254.6779999999999,0.0
5857,2023-04-19,East,Electronics,Store,9.0,113.34,1020.06,0.28,734.4432,VALID,NONE,True,1020.0600000000001,734.4432,1.1368683772161603e-13
5858,2023-08-18,North,Electronics,Store,7.0,97.18,680.26,0.21,537.4054,VALID,NONE,True,680.26,537.4054,0.0
5859,2023-07-13,East,Sports,Online,6.0,411.73,2470.38,0.09,2248.0458000000003,VALID,NONE,True,2470.38,2248.0458000000003,0.0
5861,2023-12-23,West,Beauty,Store,12.0,131.24,1574.88,0.16,1322.8992,VALID,NONE,True,1574.88,1322.8992,0.0
5862,2024-12-25,East,Clothing,Marketplace,9.0,690.97,6218.7300000000005,0.32,4228.7364,VALID,NONE,True,6218.7300000000005,4228.7364,0.0
5865,2023-04-15,Central,Sports,Marketplace,11.0,344.88,3793.68,0.01,3755.7432,VALID,NONE,True,3793.68,3755.7432,0.0
5866,2023-04-03,East,Sports,Online,13.0,379.04,4927.52,0.2,3942.016000000001,VALID,NONE,True,4927.52,3942.0160000000005,0.0
5867,2023-09-13,East,Beauty,Online,13.0,488.86,6355.18,0.09,5783.2138,VALID,NONE,True,6355.18,5783.2138,0.0
5868,2023-08-27,East,Beauty,Marketplace,3.0,629.94,1889.82,0.19,1530.7542000000003,VALID,NONE,True,1889.8200000000002,1530.7542000000003,2.2737367544323206e-13
5869,2023-09-16,West,Beauty,Store,10.0,484.68,4846.8,0.01,4798.332,VALID,NONE,True,4846.8,4798.332,0.0
5870,2024-11-06,Central,Sports,Store,2.0,669.93,1339.86,0.34,884.3075999999999,VALID,NONE,True,1339.86,884.3075999999999,0.0
5871,2024-03-03,Central,Sports,Marketplace,4.0,26.04,104.16,0.25,78.12,VALID,NONE,True,104.16,78.12,0.0
5872,2023-02-10,Central,Clothing,Marketplace,3.0,137.93,413.79,0.32,281.3772,VALID,NONE,True,413.79,281.3772,0.0
5876,2024-11-12,North,Sports,Online,5.0,468.44,2342.2,0.09,2131.402,VALID,NONE,True,2342.2,2131.402,0.0
5878,2023-05-04,South,Clothing,Online,1.0,557.31,557.31,0.06,523.8713999999999,VALID,NONE,True,557.31,523.8713999999999,0.0
5879,2023-09-28,South,Beauty,Marketplace,12.0,515.76,6189.12,0.14,5322.6432,VALID,NONE,True,6189.12,5322.6431999999995,0.0
5880,2023-08-23,South,Electronics,Online,9.0,275.8,2482.2000000000003,0.01,2457.378,VALID,NONE,True,2482.2000000000003,2457.378,0.0
5881,2024-05-22,West,Clothing,Store,6.0,683.14,4098.84,0.29,2910.1764,VALID,NONE,True,4098.84,2910.1764,0.0
5882,2024-07-21,South,Home,Marketplace,13.0,37.38,485.94000000000005,0.25,364.455,VALID,NONE,True,485.94000000000005,364.45500000000004,0.0
5886,2023-04-11,Central,Home,Marketplace,3.0,22.63,67.89,0.13,59.0643,VALID,NONE,True,67.89,59.0643,0.0
5888,2023-09-12,East,Sports,Marketplace,9.0,432.84,3895.56,0.32,2648.9808,VALID,NONE,True,3895.56,2648.9808,0.0
5892,2023-10-10,North,Home,Marketplace,7.0,413.9,2897.3,0.17,2404.759,VALID,NONE,True,2897.2999999999997,2404.7589999999996,-4.547473508864641e-13
5893,2023-11-11,South,Electronics,Online,12.0,648.73,7784.76,0.2,6227.808000000001,VALID,NONE,True,7784.76,6227.808000000001,0.0
5894,2023-03-04,Central,Beauty,Marketplace,3.0,475.59,1426.77,0.08,1312.6284,VALID,NONE,True,1426.77,1312.6284,0.0
5895,2024-05-27,West,Home,Store,4.0,560.56,2242.24,0.26,1659.2576,VALID,NONE,True,2242.24,1659.2576,0.0
5896,2024-08-13,South,Beauty,Online,8.0,313.02,2504.16,0.28,1802.9952,VALID,NONE,True,2504.16,1802.9951999999998,0.0
5897,2023-07-31,South,Sports,Marketplace,10.0,179.53,1795.3,0.21,1418.287,VALID,NONE,True,1795.3,1418.287,0.0
5899,2024-04-19,West,Home,Online,11.0,42.84,471.24,0.0,471.24,VALID,NONE,True,471.24,471.24,0.0
5900,2023-02-05,South,Sports,Online,14.0,21.78,304.92,0.29,216.4932,VALID,NONE,True,304.92,216.4932,0.0
5903,2023-07-11,Central,Beauty,Marketplace,12.0,162.31,1947.72,0.03,1889.2884,VALID,NONE,True,1947.72,1889.2884,0.0
5904,2024-05-06,North,Beauty,Marketplace,14.0,678.54,9499.56,0.06,8929.586399999998,VALID,NONE,True,9499.56,8929.586399999998,0.0
5908,2023-02-10,West,Electronics,Marketplace,6.0,101.24,607.4399999999999,0.15,516.324,VALID,NONE,True,607.4399999999999,516.324,0.0
5909,2023-10-13,South,Sports,Online,6.0,432.95,2597.7,0.05,2467.815,VALID,NONE,True,2597.7,2467.8149999999996,0.0
5910,2023-02-17,Central,Sports,Online,10.0,243.03,2430.3,0.35,1579.6950000000002,VALID,NONE,True,2430.3,1579.6950000000002,0.0
5911,2024-09-10,East,Home,Online,12.0,611.42,7337.039999999999,0.11,6529.9656,VALID,NONE,True,7337.039999999999,6529.9655999999995,0.0
5912,2024-10-16,North,Home,Marketplace,7.0,205.51,1438.57,0.07,1337.8701,VALID,NONE,True,1438.57,1337.8700999999999,0.0
5915,2024-01-19,Central,Clothing,Marketplace,9.0,695.59,6260.31,0.28,4507.4232,VALID,NONE,True,6260.31,4507.4232,0.0
5916,2024-02-25,Central,Beauty,Store,8.0,668.61,5348.88,0.27,3904.6824,VALID,NONE,True,5348.88,3904.6824,0.0
5918,2024-05-07,Central,Electronics,Marketplace,1.0,336.3,336.3,0.13,292.581,VALID,NONE,True,336.3,292.581,0.0
5920,2023-10-23,Central,Sports,Online,7.0,630.75,4415.25,0.21,3488.0475,VALID,NONE,True,4415.25,3488.0475,0.0
5923,2023-04-03,Central,Home,Online,10.0,609.43,6094.299999999999,0.33,4083.180999999999,VALID,NONE,True,6094.299999999999,4083.180999999999,0.0
5924,2024-12-22,Central,Clothing,Online,3.0,593.14,1779.42,0.32,1210.0056,VALID,NONE,True,1779.42,1210.0056,0.0
5925,2024-05-26,East,Home,Online,6.0,54.96,329.76,0.11,293.4864,VALID,NONE,True,329.76,293.4864,0.0
5927,2024-06-19,South,Beauty,Marketplace,13.0,483.18,6281.34,0.35,4082.871,VALID,NONE,True,6281.34,4082.871,0.0
