order_id,order_date,region,category,sales_channel,quantity,unit_price,gross_sales,discount,net_sales
3874,2023-10-24,Central,Home,Marketplace,14.0,157.11,2199.54,0.35,1429.701
3875,2024-05-13,East,Electronics,Store,6.0,131.89,791.3399999999999,0.1,712.2059999999999
3876,2023-07-30,West,Home,Marketplace,0.0,-18.3,-0.0,0.13,-0.0
3877,2023-11-27,South,Home,Online,4.0,599.57,2398.28,0.34,1582.8647999999998
3878,2023-04-26,South,Clothing,Online,,527.01,,0.31,
3879,2023-03-24,Central,Electronics,Online,0.0,509.2,0.0,0.34,0.0
3880,2023-09-07,South,Home,Marketplace,10.0,-1.09,-10.9,0.15,-9.265
3881,2024-08-12,North,Home,Marketplace,7.0,359.39,2515.73,0.1,2264.157
3882,2024-12-27,North,Beauty,Marketplace,12.0,283.84,3406.08,0.31,2350.1951999999997
3883,2023-12-03,West,Home,Online,11.0,5.15,56.650000000000006,0.07,52.6845
3884,2024-04-08,South,Clothing,Online,-2.0,497.19,-994.38,0.08,-914.8296
3885,2023-04-04,,Home,Marketplace,9.0,475.09,4275.8099999999995,,
3886,2023-03-04,Central,Home,Marketplace,0.0,137.2,0.0,0.12,0.0
3887,2024-03-30,North,Beauty,Marketplace,14.0,344.53,4823.42,0.23,3714.0334000000003
3888,2024-07-24,West,Beauty,Marketplace,0.0,155.37,0.0,0.23,0.0
3889,2024-11-30,West,Beauty,Marketplace,10.0,431.22,4312.200000000001,0.19,3492.882000000001
3890,2024-12-26,West,Home,Marketplace,-1.0,38.8,-38.8,0.18,-31.816
3891,2024-04-04,North,Clothing,Marketplace,7.0,158.28,1107.96,0.28,797.7312
3892,2024-08-10,North,Clothing,Marketplace,4.0,209.83,839.32,0.02,822.5336
3893,2023-08-06,West,Beauty,Online,6.0,615.28,3691.68,0.05,3507.0959999999995
3894,2023-06-06,North,Clothing,Marketplace,10.0,59.44,594.4,0.26,439.856
3895,2023-06-03,East,Clothing,Online,8.0,233.43,1867.44,0.24,1419.2544
3896,2024-02-03,North,Clothing,Online,9.0,112.61,1013.49,0.12,891.8712
3897,2023-11-06,,Electronics,Marketplace,-2.0,416.69,-833.38,0.13,-725.0406
3898,2024-02-04,East,Home,Marketplace,-1.0,,,0.15,
3899,2023-09-24,North,Electronics,Online,3.0,220.45,661.3499999999999,0.02,648.1229999999999
3900,2024-05-31,South,Sports,Marketplace,-2.0,159.81,-319.62,0.16,-268.4808
3901,2023-06-19,South,Clothing,Marketplace,3.0,269.13,807.39,0.08,742.7988
3902,2023-05-11,West,Beauty,Store,3.0,635.75,1907.25,0.33,1277.8574999999998
3903,2023-04-23,Central,Sports,Store,12.0,370.49,4445.88,0.3,3112.116
3904,2024-12-17,North,Electronics,Online,5.0,177.63,888.15,0.08,817.0980000000001
3905,2023-12-09,Central,Clothing,Store,1.0,145.39,145.39,0.2,116.312
3906,2024-07-13,North,Electronics,Marketplace,11.0,-9.63,-105.93,0.04,-101.6928
3907,2023-03-12,South,Sports,Online,,-6.4,,0.05,
3908,2024-04-04,West,Clothing,Store,9.0,472.18,4249.62,0.04,4079.6351999999997
3909,2024-11-10,West,Home,Store,4.0,356.46,1425.84,0.08,1311.7728
3910,2024-10-07,,Beauty,Online,10.0,457.54,4575.400000000001,0.09,4163.6140000000005
3911,2024-03-11,West,Electronics,Online,,451.81,,0.28,
3912,2023-11-28,Central,Sports,Marketplace,7.0,459.42,3215.94,0.16,2701.3896
3913,2024-10-13,South,Electronics,Store,2.0,78.95,157.9,0.01,156.321
3914,2023-12-17,Central,Home,Marketplace,4.0,199.15,796.6,0.23,613.3820000000001
3915,2024-02-22,East,Sports,Marketplace,14.0,59.61,834.54,0.13,726.0498
3916,2024-11-09,South,Sports,Marketplace,5.0,219.93,1099.65,,
3917,2023-12-10,North,Electronics,Store,1.0,120.29,120.29,0.02,117.8842
3918,2024-12-20,Central,Sports,Marketplace,5.0,321.9,1609.5,0.11,1432.455
3919,2024-10-01,East,Sports,Marketplace,0.0,169.15,0.0,0.03,0.0
3920,2024-12-24,North,Home,Online,6.0,46.75,280.5,0.02,274.89
3921,2024-04-04,West,Sports,Online,13.0,426.38,5542.94,0.17,4600.6402
3922,2023-04-11,East,Electronics,Store,11.0,333.25,3665.75,0.23,2822.6275
3923,2024-09-19,North,Clothing,Marketplace,-2.0,468.67,-937.34,,
3924,2024-05-09,North,Beauty,Online,4.0,254.31,1017.24,0.06,956.2056
3925,2023-04-13,West,Clothing,Marketplace,8.0,688.17,5505.36,0.34,3633.537599999999
3926,2023-08-18,North,Home,Online,5.0,486.22,2431.1000000000004,0.08,2236.6120000000005
3927,2024-08-22,West,Clothing,Marketplace,7.0,57.29,401.03,0.15,340.8755
3928,2024-03-25,Central,Sports,Online,14.0,215.3,3014.2000000000003,0.04,2893.632
3929,2023-05-25,East,Sports,Store,-1.0,31.19,-31.19,0.24,-23.7044
3930,2023-08-15,East,Home,Marketplace,5.0,457.58,2287.9,0.17,1898.9569999999999
3931,2023-09-28,West,Home,Online,9.0,366.23,3296.07,0.06,3098.3058
3932,2023-03-05,,Clothing,Store,0.0,83.23,0.0,0.04,0.0
3933,2023-08-26,North,Clothing,Marketplace,3.0,114.48,343.44,0.12,302.2272
3934,2024-05-14,North,Clothing,Marketplace,5.0,529.23,2646.15,0.1,2381.5350000000003
3935,2023-08-16,East,Home,Marketplace,10.0,525.99,5259.9,,
3936,2023-05-05,South,Electronics,Store,,64.16,,,
3937,2024-12-09,East,Clothing,Marketplace,3.0,588.65,1765.9499999999998,0.24,1342.1219999999998
3938,2023-08-06,Central,Home,Online,1.0,332.25,332.25,0.03,322.28249999999997
3939,2024-09-11,West,Home,Online,11.0,194.78,2142.58,0.15,1821.193
3940,2023-05-02,North,Sports,Marketplace,11.0,198.64,2185.04,0.0,2185.04
3941,2023-10-07,West,Sports,Online,1.0,139.11,139.11,0.06,130.76340000000002
3942,2023-05-19,West,Home,Marketplace,7.0,228.69,1600.83,0.08,1472.7636
3943,2024-07-08,West,Clothing,Marketplace,11.0,187.64,2064.04,0.28,1486.1088
3944,2023-02-07,North,Home,Online,7.0,74.84,523.88,0.11,466.2532
3945,2023-03-31,South,Beauty,Store,14.0,112.25,1571.5,0.33,1052.905
3946,2024-10-17,North,Electronics,Store,12.0,331.68,3980.16,0.29,2825.9136
3947,2024-04-19,West,Sports,Online,5.0,,,0.11,
3948,2024-10-02,South,Clothing,Marketplace,12.0,556.21,6674.52,0.32,4538.6736
3949,2023-01-25,West,Sports,Online,8.0,237.63,1901.04,0.29,1349.7384
3950,2024-10-01,South,Home,Store,6.0,127.96,767.76,0.02,752.4048
3951,2023-07-12,Central,Beauty,Store,2.0,555.78,1111.56,,
3952,2023-02-22,South,Beauty,Online,-1.0,591.81,-591.81,,
3953,2024-05-20,North,Electronics,Store,7.0,664.97,4654.79,,
3954,2024-04-11,West,Beauty,Marketplace,4.0,537.36,2149.44,0.04,2063.4624
3955,2024-10-19,South,Beauty,Marketplace,13.0,641.31,8337.029999999999,0.17,6919.734899999999
3956,2023-02-02,West,Beauty,Marketplace,-2.0,584.53,-1169.06,0.28,-841.7231999999999
3957,2023-07-12,Central,Sports,Marketplace,5.0,75.9,379.5,0.33,254.265
3958,2024-08-07,Central,Home,Marketplace,14.0,294.96,4129.44,0.06,3881.6735999999996
3959,2024-06-11,Central,Beauty,Store,9.0,664.04,5976.36,0.35,3884.634
3960,2024-12-27,South,Sports,Store,2.0,611.31,1222.62,0.09,1112.5842
3961,2023-12-06,South,Beauty,Store,11.0,320.79,3528.69,0.29,2505.3698999999997
3962,2023-09-23,North,Beauty,Online,8.0,663.34,5306.72,0.3,3714.7039999999997
3963,2024-05-08,East,Home,Marketplace,-2.0,133.87,-267.74,0.21,-211.51460000000003
3964,2024-11-17,East,Beauty,Store,-1.0,469.71,-469.71,0.16,-394.5564
3965,2023-03-20,South,Electronics,Marketplace,11.0,47.88,526.6800000000001,0.14,452.94480000000004
3966,2024-08-13,East,Home,Online,-1.0,593.07,-593.07,0.24,-450.73320000000007
3967,2024-01-05,North,Sports,Store,7.0,0.97,6.79,0.13,5.9073
3968,2023-03-03,West,Clothing,Store,5.0,,,0.31,
3969,2023-06-22,Central,Electronics,Marketplace,8.0,-28.73,-229.84,0.05,-218.34799999999998
3970,2023-04-09,South,Clothing,Store,-2.0,249.3,-498.6,0.03,-483.642
3971,2024-08-18,West,Clothing,Store,-2.0,503.36,-1006.72,0.04,-966.4512
3972,2023-08-22,North,Electronics,Online,-2.0,393.07,-786.14,0.2,-628.912
3973,2023-10-04,South,Electronics,Online,-1.0,66.72,-66.72,,
3974,2023-07-17,South,Sports,Store,2.0,53.81,107.62,0.22,83.9436
3975,2024-09-09,East,Sports,Store,2.0,647.61,1295.22,0.06,1217.5067999999999
3976,2023-01-23,,Electronics,Marketplace,13.0,561.27,7296.51,0.26,5399.4174
3977,2023-07-19,Central,Home,Marketplace,6.0,317.92,1907.52,0.12,1678.6176
3978,2024-07-31,South,Clothing,Store,9.0,-13.58,-122.22,,
3979,2023-03-18,West,Beauty,Marketplace,1.0,462.42,462.42,0.01,457.7958
3980,2023-02-13,West,Clothing,Marketplace,1.0,105.65,105.65,0.02,103.537
3981,2023-06-28,West,Beauty,Online,11.0,561.13,6172.43,0.23,4752.7711
3982,2024-04-10,West,Beauty,Store,10.0,544.27,5442.7,0.32,3701.0359999999996
3983,2023-10-06,Central,Sports,Online,12.0,-21.21,-254.52,0.0,-254.52
3984,2024-12-15,South,Clothing,Marketplace,4.0,651.35,2605.4,0.1,2344.86
3985,2023-09-10,West,Home,Online,6.0,200.0,1200.0,0.25,900.0
3986,2023-06-26,South,Beauty,Store,1.0,600.86,600.86,0.01,594.8514
3987,2023-02-28,South,Beauty,Store,-2.0,160.68,-321.36,0.01,-318.1464
3988,2023-02-24,North,Home,Store,10.0,687.73,6877.3,0.16,5776.932
3989,2024-09-22,Central,Home,Store,8.0,,,0.28,
3990,2024-10-23,North,Sports,Store,5.0,602.09,3010.4500000000003,0.16,2528.7780000000002
3991,2024-08-22,East,Electronics,Store,-2.0,228.94,-457.88,0.19,-370.88280000000003
3992,2024-07-23,North,Sports,Store,-2.0,36.36,-72.72,0.09,-66.1752
3993,2024-11-25,North,Sports,Store,14.0,600.3,8404.199999999999,0.18,6891.4439999999995
3994,2023-01-18,South,Sports,Store,14.0,548.91,7684.74,0.07,7146.8081999999995
3995,2023-12-05,West,Electronics,Store,8.0,333.09,2664.72,0.11,2371.6007999999997
3996,2024-01-07,West,Clothing,Marketplace,13.0,581.36,7557.68,0.18,6197.297600000001
3997,2024-07-26,North,Beauty,Store,2.0,578.22,1156.44,0.33,774.8148
3998,2023-09-16,Central,Electronics,Marketplace,1.0,556.2,556.2,,
3999,2024-02-06,West,Beauty,Online,12.0,633.83,7605.960000000001,0.13,6617.185200000001
4000,2024-05-14,East,Home,Marketplace,9.0,625.12,5626.08,0.32,3825.7344
4001,2023-10-28,North,Sports,Marketplace,,-1.0,,0.29,
4002,2024-12-28,West,Beauty,Marketplace,13.0,346.7,4507.099999999999,0.23,3470.4669999999996
4003,2024-12-11,North,Beauty,Online,0.0,68.2,0.0,0.01,0.0
4004,2024-01-14,South,Home,Store,-2.0,603.29,-1206.58,0.12,-1061.7903999999999
4005,2024-05-25,Central,Sports,Online,3.0,-10.14,-30.42,0.13,-26.465400000000002
4006,2023-11-18,Central,Home,Store,12.0,232.02,2784.2400000000002,0.33,1865.4407999999999
4007,2023-01-14,Central,Sports,Store,1.0,426.84,426.84,0.24,324.3984
4008,2023-12-07,East,Sports,Store,12.0,61.5,738.0,0.08,678.96
4009,2024-05-03,West,Home,Online,7.0,314.93,2204.51,0.03,2138.3747000000003
4010,2023-01-28,West,Electronics,Store,2.0,592.85,1185.7,0.05,1126.415
4011,2023-06-28,North,Clothing,Online,-2.0,19.33,-38.66,0.28,-27.835199999999997
4012,2024-06-18,North,Clothing,Marketplace,-2.0,214.05,-428.1,0.23,-329.637
4013,2024-01-02,West,Sports,Marketplace,-2.0,430.1,-860.2,0.14,-739.772
4014,2024-12-03,Central,Sports,Online,10.0,221.43,2214.3,0.18,1815.7260000000003
4015,2023-01-03,East,Clothing,Online,8.0,509.49,4075.92,0.02,3994.4016
4016,2023-05-10,Central,Clothing,Marketplace,14.0,18.22,255.07999999999998,0.12,224.47039999999998
4017,2023-12-17,Central,Home,Online,10.0,600.3,6003.0,0.27,4382.19
4018,2024-10-05,Central,Electronics,Online,6.0,144.78,868.6800000000001,0.24,660.1968
4019,2023-02-04,East,Sports,Marketplace,11.0,10.21,112.31,0.29,79.7401
4020,2024-11-13,East,Electronics,Marketplace,0.0,406.0,0.0,0.18,0.0
4021,2023-10-12,East,Clothing,Store,10.0,158.09,1580.9,0.12,1391.192
4022,2024-10-27,Central,Home,Marketplace,14.0,,,0.21,
4023,2023-06-15,South,Clothing,Online,12.0,0.37,4.4399999999999995,0.32,3.019199999999999
4024,2023-02-24,Central,Home,Store,6.0,167.39,1004.3399999999999,0.06,944.0795999999999
4025,2024-09-11,Central,Clothing,Store,,411.62,,0.03,
4026,2024-03-08,West,Sports,Online,2.0,623.44,1246.88,0.24,947.6288000000001
4027,2023-07-31,West,Clothing,Store,11.0,234.01,2574.1099999999997,,
4028,2023-04-02,Central,Sports,Marketplace,11.0,198.53,2183.83,0.18,1790.7406
4029,2023-01-08,Central,Beauty,Store,1.0,612.54,612.54,,
4030,2023-04-17,South,Sports,Online,-1.0,167.05,-167.05,0.31,-115.2645
4031,2024-12-25,South,Home,Store,11.0,296.55,3262.05,0.12,2870.6040000000003
4032,2024-02-17,Central,Sports,Online,2.0,509.37,1018.74,0.1,916.866
4033,2023-12-16,East,Beauty,Store,9.0,435.92,3923.28,0.06,3687.8831999999998
4034,2024-02-13,Central,Electronics,Marketplace,5.0,11.82,59.1,0.24,44.916000000000004
4035,2023-04-09,North,Electronics,Online,12.0,367.95,4415.4,0.23,3399.8579999999997
4036,2024-03-03,West,Clothing,Marketplace,-1.0,578.5,-578.5,0.05,-549.5749999999999
4037,2024-10-09,Central,Electronics,Online,9.0,220.6,1985.3999999999999,0.09,1806.714
4038,2024-08-29,North,Electronics,Store,10.0,135.21,1352.1000000000001,0.19,1095.2010000000002
4039,2023-02-20,Central,Electronics,Store,12.0,,,0.02,
4040,2023-06-12,North,Beauty,Store,-1.0,18.27,-18.27,0.27,-13.3371
4041,2024-05-12,South,Electronics,Online,-2.0,693.56,-1387.12,0.17,-1151.3095999999998
4042,2023-06-16,West,Electronics,Online,2.0,531.49,1062.98,0.35,690.937
4043,2024-04-22,South,Clothing,Store,9.0,421.02,3789.18,0.3,2652.426
4044,2024-06-19,Central,Beauty,Store,1.0,321.55,321.55,0.21,254.02450000000002
4045,2023-12-25,Central,Sports,Marketplace,6.0,139.04,834.24,0.17,692.4191999999999
4046,2024-09-27,North,Beauty,Store,-2.0,523.41,-1046.82,0.11,-931.6698
4047,2024-10-30,South,Home,Online,12.0,,,0.04,
4048,2023-06-17,East,Beauty,Store,10.0,521.39,5213.9,,
4049,2024-08-04,West,Clothing,Store,2.0,518.03,1036.06,0.29,735.6025999999999
4050,2023-03-13,North,Electronics,Store,12.0,579.26,6951.12,0.12,6116.9856
4051,2023-08-17,West,Electronics,Marketplace,12.0,646.0,7752.0,0.19,6279.120000000001
4052,2024-12-01,West,Home,Online,-2.0,384.27,-768.54,0.01,-760.8546
4053,2023-05-20,Central,Electronics,Marketplace,12.0,398.88,4786.5599999999995,0.0,4786.5599999999995
4054,2023-04-19,West,Electronics,Online,4.0,-24.88,-99.52,0.07,-92.55359999999999
4055,2023-12-09,Central,Clothing,Marketplace,1.0,117.71,117.71,0.16,98.87639999999999
4056,2023-06-14,South,Sports,Marketplace,-2.0,396.9,-793.8,0.33,-531.8459999999999
4057,2023-07-21,North,Home,Marketplace,1.0,637.98,637.98,0.2,510.384
4058,2023-02-07,South,Home,Marketplace,-1.0,571.03,-571.03,0.34,-376.87979999999993
4059,2023-08-19,West,Electronics,Store,10.0,209.28,2092.8,0.02,2050.944
4060,2024-05-07,East,Clothing,Store,1.0,334.45,334.45,0.03,324.4165
4061,2023-11-08,North,Beauty,Marketplace,0.0,666.74,0.0,0.27,0.0
4062,2024-09-25,East,Home,Online,13.0,545.22,7087.860000000001,0.0,7087.860000000001
4063,2024-04-13,East,Clothing,Store,4.0,618.85,2475.4,0.21,1955.5660000000003
4064,2024-12-22,East,Home,Store,1.0,-14.81,-14.81,0.16,-12.4404
4065,2024-12-24,Central,Beauty,Marketplace,9.0,151.49,1363.41,0.09,1240.7031000000002
4066,2024-01-15,West,Sports,Online,11.0,,,0.32,
4067,2024-05-15,East,Clothing,Store,2.0,688.06,1376.12,0.11,1224.7468
4068,2023-11-13,,Clothing,Store,1.0,-9.76,-9.76,0.07,-9.076799999999999
4069,2023-01-13,Central,Beauty,Store,6.0,699.82,4198.92,0.22,3275.1576
4070,2024-02-13,West,Home,Marketplace,2.0,463.69,927.38,0.17,769.7253999999999
4071,2023-11-18,Central,Home,Online,-2.0,490.19,-980.38,0.3,-686.266
4072,2024-10-06,Central,Home,Store,-2.0,188.41,-376.82,0.34,-248.70119999999997
4073,2024-03-24,West,Sports,Online,11.0,330.78,3638.58,0.19,2947.2498
4074,2023-06-11,West,Home,Online,2.0,76.9,153.8,0.3,107.66
4075,2023-10-01,East,Clothing,Store,7.0,84.25,589.75,0.22,460.005
4076,2024-10-18,,Home,Store,9.0,-27.68,-249.12,0.17,-206.7696
4077,2023-11-05,Central,Beauty,Store,2.0,435.63,871.26,0.22,679.5828
4078,2023-09-18,North,Beauty,Marketplace,14.0,633.44,8868.16,0.06,8336.070399999999
4079,2024-12-18,West,Beauty,Store,5.0,110.62,553.1,0.04,530.976
4080,2024-07-30,East,Clothing,Online,-1.0,-1.41,1.41,0.28,1.0151999999999999
4081,2024-08-07,East,Sports,Online,,88.42,,0.12,
4082,2023-06-28,North,Clothing,Marketplace,3.0,235.68,707.04,0.17,586.8431999999999
4083,2023-04-26,South,Clothing,Marketplace,12.0,-0.78,-9.36,0.32,-6.364799999999999
4084,2023-01-22,Central,Clothing,Marketplace,7.0,172.37,1206.5900000000001,0.14,1037.6674
4085,2023-09-05,North,Clothing,Online,12.0,547.81,6573.719999999999,0.3,4601.603999999999
4086,2024-02-01,West,Beauty,Online,-2.0,602.98,-1205.96,0.27,-880.3508
4087,2023-04-25,Central,Home,Online,5.0,357.37,1786.85,0.06,1679.639
4088,2024-10-16,East,Sports,Store,,576.28,,0.26,
4089,2024-10-25,North,Beauty,Marketplace,7.0,518.28,3627.96,0.04,3482.8415999999997
4090,2023-06-04,North,Electronics,Store,13.0,54.0,702.0,0.27,512.46
4091,2023-05-07,Central,Beauty,Marketplace,10.0,682.36,6823.6,0.12,6004.768
4092,2024-11-02,Central,Home,Store,-1.0,360.36,-360.36,0.32,-245.04479999999998
4093,2024-07-13,North,Electronics,Store,12.0,284.65,3415.7999999999997,0.12,3005.904
4094,2024-07-17,East,Beauty,Store,8.0,213.78,1710.24,0.34,1128.7584
4095,2024-10-07,,Home,Store,1.0,224.9,224.9,0.03,218.153
4096,2023-05-15,North,Sports,Store,,357.48,,0.13,
4097,2024-03-10,East,Home,Store,3.0,627.56,1882.6799999999998,0.22,1468.4904
4098,2024-02-17,West,Home,Store,4.0,450.15,1800.6,0.15,1530.51
4099,2023-02-21,Central,Clothing,Marketplace,13.0,100.65,1308.45,0.23,1007.5065000000001
4100,2023-08-13,South,Home,Marketplace,14.0,482.95,6761.3,0.11,6017.557000000001
4101,2023-09-16,South,Clothing,Marketplace,,636.57,,0.13,
4102,2023-12-31,South,Beauty,Online,-1.0,553.61,-553.61,0.04,-531.4656
4103,2023-04-22,West,Beauty,Marketplace,1.0,217.75,217.75,0.27,158.9575
4104,2023-01-11,West,Beauty,Marketplace,4.0,161.57,646.28,0.12,568.7264
4105,2023-08-21,North,Clothing,Marketplace,1.0,73.04,73.04,0.11,65.0056
4106,2023-01-12,East,Beauty,Online,13.0,214.49,2788.37,0.28,2007.6263999999999
4107,2023-10-01,Central,Home,Online,5.0,326.68,1633.4,0.17,1355.722
4108,2024-07-08,West,Clothing,Marketplace,14.0,89.42,1251.88,0.32,851.2784
4109,2024-09-27,East,Clothing,Store,,665.18,,0.01,
4110,2023-11-07,North,Beauty,Marketplace,4.0,392.67,1570.68,0.09,1429.3188
4111,2023-08-11,South,Home,Store,12.0,15.66,187.92000000000002,0.2,150.336
4112,2024-03-11,East,Sports,Online,1.0,226.88,226.88,0.09,206.4608
4113,2024-07-27,West,Home,Store,10.0,3.9,39.0,0.18,31.980000000000004
4114,2024-12-17,East,Electronics,Store,-2.0,483.11,-966.22,0.01,-956.5578
4115,2024-02-06,West,Electronics,Store,1.0,378.8,378.8,0.32,257.584
4116,2024-12-31,East,Beauty,Online,1.0,447.88,447.88,0.28,322.4736
4117,2024-02-02,East,Home,Store,-1.0,240.74,-240.74,0.13,-209.4438
4118,2024-10-23,North,Beauty,Marketplace,13.0,552.91,7187.83,0.01,7115.9517
4119,2024-01-05,West,Clothing,Online,4.0,447.1,1788.4,0.18,1466.4880000000003
4120,2024-06-14,South,Beauty,Online,-1.0,672.47,-672.47,0.15,-571.5995
4121,2024-04-01,North,Sports,Marketplace,,60.81,,0.26,
4122,2024-10-17,West,Beauty,Store,-2.0,179.42,-358.84,0.26,-265.54159999999996
4123,2024-11-01,East,Clothing,Store,1.0,659.24,659.24,0.03,639.4628
4124,2024-05-15,Central,Sports,Online,,-15.42,,0.2,
4125,2024-05-19,North,Home,Online,1.0,,,0.1,
4126,2024-02-18,South,Electronics,Marketplace,-1.0,,,0.3,
4127,2024-08-28,South,Clothing,Marketplace,,672.24,,,
4128,2024-03-18,Central,Sports,Marketplace,-2.0,691.42,-1382.84,0.12,-1216.8991999999998
4129,2023-01-26,South,Clothing,Marketplace,10.0,,,0.27,
4130,2023-08-10,North,Home,Online,6.0,44.85,269.1,0.07,250.263
4131,2024-04-23,South,Sports,Store,-1.0,76.4,-76.4,0.12,-67.232
4132,2024-07-19,South,Sports,Store,1.0,427.43,427.43,0.11,380.41270000000003
4133,2023-05-09,East,Clothing,Store,14.0,293.92,4114.88,0.08,3785.6896
4134,2024-12-10,West,Home,Online,9.0,-6.46,-58.14,0.02,-56.977199999999996
4135,2024-02-10,East,Clothing,Online,-2.0,618.93,-1237.86,0.34,-816.9875999999998
4136,2023-06-06,East,Beauty,Store,13.0,98.34,1278.42,0.26,946.0308
4137,2024-02-23,East,Sports,Online,12.0,489.62,5875.4400000000005,0.24,4465.334400000001
4138,2023-08-15,East,Beauty,Store,5.0,453.25,2266.25,0.03,2198.2625
4139,2023-09-11,East,Home,Store,2.0,406.21,812.42,0.2,649.936
4140,2024-07-21,East,Home,Store,10.0,4.49,44.900000000000006,0.06,42.206
4141,2023-12-29,West,Electronics,Store,10.0,396.78,3967.7999999999997,0.08,3650.3759999999997
4142,2024-10-05,North,Beauty,Store,11.0,482.45,5306.95,0.34,3502.5869999999995
4143,2023-05-31,South,Clothing,Marketplace,7.0,305.78,2140.46,0.18,1755.1772
4144,2023-12-27,North,Electronics,Store,10.0,29.97,299.7,0.11,266.733
4145,2023-12-31,West,Electronics,Marketplace,3.0,269.92,809.76,0.23,623.5152
4146,2024-12-14,South,Beauty,Marketplace,7.0,657.56,4602.92,0.0,4602.92
4147,2023-12-23,Central,Sports,Online,14.0,534.06,7476.839999999999,0.33,5009.482799999999
4148,2023-04-29,,Beauty,Store,0.0,74.95,0.0,0.22,0.0
4149,2023-06-11,West,Electronics,Marketplace,3.0,565.44,1696.3200000000002,0.21,1340.0928000000001
4150,2024-05-15,Central,Beauty,Store,1.0,237.22,237.22,0.34,156.56519999999998
4151,2024-01-23,West,Sports,Online,-2.0,156.03,-312.06,0.11,-277.7334
4152,2024-02-17,West,Sports,Store,4.0,246.8,987.2,0.05,937.84
4153,2023-03-16,North,Sports,Marketplace,4.0,261.02,1044.08,0.14,897.9087999999999
4154,2024-04-21,West,Sports,Online,,663.27,,0.03,
4155,2023-04-09,South,Clothing,Store,,697.52,,0.1,
4156,2023-05-23,North,Clothing,Online,8.0,115.56,924.48,0.14,795.0528
4157,2024-05-22,Central,Home,Marketplace,1.0,,,0.12,
4158,2023-09-03,East,Clothing,Online,6.0,401.54,2409.2400000000002,0.07,2240.5932000000003
4159,2023-12-07,South,Beauty,Marketplace,2.0,514.29,1028.58,0.01,1018.2941999999999
4160,2024-05-13,South,Sports,Marketplace,7.0,,,0.3,
4161,2024-05-07,East,Beauty,Marketplace,12.0,296.82,3561.84,0.26,2635.7616000000003
4162,2024-11-09,North,Clothing,Store,1.0,685.41,685.41,0.28,493.49519999999995
4163,2024-07-08,East,Home,Online,7.0,531.86,3723.02,0.08,3425.1784000000002
4164,2023-06-06,North,Beauty,Store,-2.0,124.95,-249.9,0.17,-207.417
4165,2023-02-24,,Home,Online,3.0,607.31,1821.9299999999998,0.1,1639.7369999999999
4166,2024-01-16,South,Beauty,Marketplace,-2.0,90.35,-180.7,0.06,-169.85799999999998
4167,2024-07-08,South,Sports,Marketplace,-1.0,10.17,-10.17,0.1,-9.153
4168,2023-08-17,East,Electronics,Store,2.0,298.59,597.18,0.34,394.13879999999995
4169,2024-10-24,East,Sports,Marketplace,2.0,61.52,123.04,0.17,102.1232
4170,2024-08-05,North,Clothing,Marketplace,12.0,278.53,3342.3599999999997,0.24,2540.1935999999996
4171,2023-08-27,Central,Electronics,Store,2.0,631.11,1262.22,0.25,946.665
4172,2024-04-23,,Clothing,Online,4.0,258.37,1033.48,0.21,816.4492
4173,2023-11-17,South,Electronics,Store,-1.0,161.34,-161.34,,
4174,2024-04-19,North,Home,Store,13.0,481.12,6254.56,0.1,5629.104
4175,2024-08-26,North,Sports,Online,3.0,160.45,481.34999999999997,0.12,423.58799999999997
4176,2024-07-19,South,Electronics,Online,-2.0,188.5,-377.0,0.1,-339.3
4177,2024-04-09,Central,Clothing,Store,4.0,145.98,583.92,0.26,432.1008
4178,2023-05-14,North,Clothing,Store,11.0,82.13,903.43,0.05,858.2584999999999
4179,2023-09-02,South,Clothing,Online,0.0,-19.81,-0.0,0.21,-0.0
4180,2023-11-24,Central,Electronics,Store,13.0,190.32,2474.16,0.34,1632.9455999999998
4181,2024-02-16,West,Home,Marketplace,12.0,311.06,3732.7200000000003,0.18,3060.8304000000003
4182,2023-09-28,East,Home,Online,5.0,186.17,930.8499999999999,0.21,735.3715
4183,2023-04-29,South,Clothing,Online,3.0,314.06,942.1800000000001,0.16,791.4312
4184,2023-07-27,South,Sports,Store,2.0,191.4,382.8,0.04,367.488
4185,2023-04-15,East,Clothing,Store,5.0,447.79,2238.9500000000003,0.12,1970.2760000000003
4186,2023-08-07,North,Electronics,Marketplace,4.0,396.15,1584.6,0.21,1251.834
4187,2024-06-18,North,Electronics,Marketplace,1.0,589.75,589.75,0.28,424.62
4188,2023-01-30,West,Clothing,Online,12.0,133.91,1606.92,0.09,1462.2972000000002
4189,2024-04-27,West,Electronics,Store,3.0,259.31,777.9300000000001,0.17,645.6819
4190,2024-12-17,West,Home,Marketplace,5.0,422.43,2112.15,0.15,1795.3275
4191,2024-02-15,West,Clothing,Marketplace,2.0,408.25,816.5,0.07,759.3449999999999
4192,2024-04-05,East,Electronics,Online,9.0,155.65,1400.8500000000001,0.01,1386.8415000000002
4193,2024-05-17,West,Sports,Online,8.0,574.86,4598.88,0.2,3679.1040000000003
4194,2023-07-21,Central,Clothing,Online,9.0,621.12,5590.08,0.08,5142.8736
4195,2023-08-14,West,Home,Marketplace,2.0,362.26,724.52,0.12,637.5776
4196,2024-04-24,East,Clothing,Store,1.0,3.61,3.61,0.26,2.6713999999999998
